satisfaction,evaluation,projects,hours,history,accident,left,promotion,department,salary
0.93,0.98,0.008169732877589882,0.00744944891552502,0.021540121593812633,No,No,No,sales,medium
0.94,0.82,0.00612729965819241,0.009696108112270662,0.006462036478143789,No,No,No,management,low
1.0,0.75,0.00612729965819241,0.009341372449626613,0.006462036478143789,No,No,No,technical,high
0.78,0.84,0.00612729965819241,0.009183712155118148,0.006462036478143789,Yes,No,No,management,low
0.1,0.84,0.010212166096987352,0.011942767309016302,0.010770060796906317,No,Yes,No,sales,medium
0.2,0.57,0.008169732877589882,0.01060265480569434,0.010770060796906317,Yes,No,No,management,low
0.63,0.96,0.008169732877589882,0.005242204792406496,0.0043080243187625265,No,No,No,technical,low
0.51,0.91,0.00612729965819241,0.008947221713355448,0.0043080243187625265,No,No,No,technical,low
0.37,0.47,0.004084866438794941,0.00587284597044036,0.006462036478143789,No,Yes,No,sales,low
0.84,0.85,0.010212166096987352,0.010247919143050293,0.010770060796906317,No,Yes,No,management,low
0.5,0.75,0.010212166096987352,0.01005084377491471,0.006462036478143789,No,No,No,sales,medium
0.27,0.86,0.00612729965819241,0.008750146345219865,0.010770060796906317,No,No,No,management,medium
0.63,0.96,0.00612729965819241,0.005675770602304777,0.0043080243187625265,No,No,No,technical,medium
0.94,0.8,0.010212166096987352,0.006700562516609807,0.008616048637525053,No,No,No,management,high
0.65,0.87,0.008169732877589882,0.010523824658440109,0.0043080243187625265,No,No,No,technical,low
0.72,0.69,0.00612729965819241,0.010642069879321458,0.008616048637525053,No,No,No,technical,low
0.65,0.42,0.01225459931638482,0.008671316197965632,0.0043080243187625265,No,No,No,technical,low
0.42,0.46,0.004084866438794941,0.005794015823186127,0.006462036478143789,No,Yes,No,sales,low
0.92,0.85,0.00612729965819241,0.00926254230237238,0.0043080243187625265,No,No,No,management,low
0.92,0.62,0.00612729965819241,0.010405579437558758,0.0043080243187625265,No,No,No,sales,medium
0.75,0.61,0.010212166096987352,0.006818807737491156,0.008616048637525053,No,No,No,sales,low
0.72,0.88,0.00612729965819241,0.009301957375999497,0.006462036478143789,No,No,No,technical,low
0.52,1.0,0.008169732877589882,0.005833430896813243,0.006462036478143789,No,No,No,technical,medium
0.64,0.92,0.010212166096987352,0.008316580535321584,0.0043080243187625265,Yes,No,No,management,medium
0.38,0.45,0.004084866438794941,0.00508454449789803,0.006462036478143789,No,Yes,No,management,medium
0.84,0.58,0.010212166096987352,0.007331203694643671,0.0043080243187625265,No,No,No,sales,medium
0.35,0.78,0.010212166096987352,0.01083914524745704,0.008616048637525053,No,No,No,management,low
0.84,0.52,0.008169732877589882,0.009893183480406244,0.006462036478143789,No,No,No,technical,low
0.44,0.47,0.004084866438794941,0.005123959571525147,0.006462036478143789,No,Yes,No,technical,low
0.67,0.92,0.008169732877589882,0.006148751485830176,0.0043080243187625265,No,No,No,management,medium
0.09,0.96,0.014297032535782291,0.010405579437558758,0.008616048637525053,No,Yes,No,sales,medium
0.16,0.97,0.01225459931638482,0.011115050762846856,0.008616048637525053,No,No,No,technical,low
0.83,0.62,0.008169732877589882,0.009538447817762195,0.006462036478143789,No,No,No,sales,low
0.45,0.54,0.004084866438794941,0.0055181103077963116,0.006462036478143789,No,Yes,No,management,low
0.5,0.9,0.010212166096987352,0.008907806639728332,0.0043080243187625265,No,No,No,technical,high
0.44,0.51,0.004084866438794941,0.005439280160542078,0.006462036478143789,No,Yes,No,management,low
0.48,0.53,0.00612729965819241,0.004453903319864166,0.008616048637525053,No,No,No,management,medium
0.46,0.46,0.004084866438794941,0.005715185675931894,0.006462036478143789,No,Yes,No,management,high
0.71,0.79,0.008169732877589882,0.005242204792406496,0.006462036478143789,No,No,Yes,technical,medium
0.82,0.87,0.010212166096987352,0.010760315100202807,0.012924072956287579,No,No,No,management,medium
0.79,0.67,0.00612729965819241,0.010405579437558758,0.0043080243187625265,No,No,No,technical,medium
0.51,0.96,0.010212166096987352,0.010563239732067225,0.008616048637525053,No,No,No,sales,low
0.67,0.59,0.00612729965819241,0.008080090093558884,0.010770060796906317,No,No,No,management,medium
0.55,0.87,0.00612729965819241,0.00847424082983005,0.0043080243187625265,No,No,No,technical,medium
0.68,0.72,0.00612729965819241,0.008395410682575816,0.006462036478143789,No,No,Yes,management,medium
0.96,1.0,0.00612729965819241,0.0053998650869149616,0.008616048637525053,Yes,No,No,management,low
0.29,0.48,0.004084866438794941,0.004572148540745515,0.012924072956287579,Yes,No,No,management,low
0.67,0.91,0.00612729965819241,0.005794015823186127,0.006462036478143789,No,No,No,technical,medium
0.38,0.54,0.004084866438794941,0.005321034939660729,0.006462036478143789,No,Yes,No,technical,medium
0.67,0.77,0.008169732877589882,0.009538447817762195,0.006462036478143789,No,No,No,management,medium
0.7,0.66,0.00612729965819241,0.005951676117694593,0.0043080243187625265,No,No,No,technical,low
0.59,0.74,0.010212166096987352,0.006503487148474224,0.0043080243187625265,No,No,No,technical,medium
0.37,0.37,0.010212166096987352,0.006818807737491156,0.0043080243187625265,No,No,No,sales,low
0.3,0.47,0.01225459931638482,0.005557525381423428,0.012924072956287579,No,No,No,sales,low
0.69,0.81,0.010212166096987352,0.008553070977084283,0.0043080243187625265,No,No,No,technical,medium
0.81,0.68,0.00612729965819241,0.005951676117694593,0.006462036478143789,No,No,No,sales,low
0.1,0.94,0.01225459931638482,0.012179257750779002,0.008616048637525053,No,Yes,No,technical,medium
0.85,0.81,0.008169732877589882,0.006464072074847108,0.008616048637525053,No,No,No,sales,medium
0.84,0.85,0.008169732877589882,0.007291788621016555,0.006462036478143789,Yes,No,No,management,medium
0.18,0.6,0.00612729965819241,0.0055181103077963116,0.008616048637525053,No,No,No,sales,low
0.9,0.98,0.010212166096987352,0.009656693038643546,0.010770060796906317,No,Yes,No,management,low
0.29,0.68,0.008169732877589882,0.008277165461694467,0.006462036478143789,No,No,No,management,low
0.88,0.84,0.008169732877589882,0.006700562516609807,0.0043080243187625265,No,No,No,technical,medium
0.13,0.76,0.010212166096987352,0.008631901124338516,0.008616048637525053,No,No,No,technical,low
0.64,0.81,0.00612729965819241,0.008237750388067351,0.006462036478143789,No,No,No,technical,low
0.8,0.97,0.010212166096987352,0.010681484952948574,0.008616048637525053,No,No,No,management,low
0.48,0.77,0.010212166096987352,0.009853768406779128,0.0043080243187625265,No,No,Yes,technical,medium
0.36,0.47,0.004084866438794941,0.005360450013287846,0.006462036478143789,No,Yes,No,sales,low
0.78,0.99,0.00612729965819241,0.005951676117694593,0.006462036478143789,Yes,No,No,technical,low
0.64,0.61,0.008169732877589882,0.005360450013287846,0.006462036478143789,No,No,No,sales,high
0.11,0.85,0.014297032535782291,0.009617277965016428,0.008616048637525053,No,Yes,No,management,low
0.5,0.56,0.008169732877589882,0.010484409584812992,0.0043080243187625265,No,No,No,technical,low
0.1,0.8,0.01225459931638482,0.010287334216677409,0.008616048637525053,No,Yes,No,technical,low
0.55,0.97,0.010212166096987352,0.004926884203389564,0.008616048637525053,No,No,No,sales,medium
0.71,0.8,0.010212166096987352,0.009774938259524895,0.008616048637525053,No,No,No,technical,medium
0.82,0.86,0.010212166096987352,0.010129673922168942,0.010770060796906317,No,Yes,No,sales,low
0.69,0.82,0.008169732877589882,0.010760315100202807,0.008616048637525053,No,No,No,management,medium
0.97,0.41,0.010212166096987352,0.005321034939660729,0.012924072956287579,No,No,No,sales,medium
0.11,0.79,0.01225459931638482,0.009735523185897777,0.008616048637525053,No,Yes,No,technical,medium
0.56,0.59,0.008169732877589882,0.006464072074847108,0.006462036478143789,No,No,Yes,management,medium
0.68,0.48,0.010212166096987352,0.004453903319864166,0.0043080243187625265,No,No,No,management,low
0.83,0.88,0.00612729965819241,0.008789561418846983,0.006462036478143789,Yes,No,No,sales,low
0.66,0.48,0.008169732877589882,0.009026051860609681,0.008616048637525053,No,No,No,sales,medium
0.64,0.66,0.010212166096987352,0.006188166559457292,0.0043080243187625265,No,No,No,technical,low
0.64,0.94,0.008169732877589882,0.008277165461694467,0.006462036478143789,No,No,No,technical,low
0.9,1.0,0.010212166096987352,0.00914429708149103,0.010770060796906317,No,Yes,No,technical,medium
0.67,0.99,0.008169732877589882,0.009735523185897777,0.006462036478143789,Yes,No,No,technical,low
0.97,0.38,0.010212166096987352,0.008316580535321584,0.015078085115668842,Yes,No,No,sales,medium
0.76,0.93,0.00612729965819241,0.010681484952948574,0.010770060796906317,No,No,No,management,low
0.9,0.99,0.010212166096987352,0.010247919143050293,0.010770060796906317,No,Yes,No,sales,low
0.62,0.75,0.00612729965819241,0.00587284597044036,0.0043080243187625265,Yes,No,No,technical,medium
0.51,0.74,0.01225459931638482,0.003862677215457418,0.006462036478143789,No,No,No,management,low
0.57,0.87,0.008169732877589882,0.005833430896813243,0.006462036478143789,No,No,No,sales,high
0.1,0.9,0.01225459931638482,0.010720900026575692,0.010770060796906317,No,Yes,No,technical,low
0.92,0.99,0.010212166096987352,0.01005084377491471,0.012924072956287579,No,Yes,No,sales,low
0.53,0.45,0.008169732877589882,0.007094713252880972,0.006462036478143789,No,No,No,technical,medium
0.52,0.62,0.00612729965819241,0.01083914524745704,0.0043080243187625265,No,No,No,management,high
0.54,0.65,0.010212166096987352,0.008119505167186002,0.008616048637525053,Yes,No,No,sales,low
0.81,0.78,0.00612729965819241,0.006503487148474224,0.006462036478143789,No,No,No,technical,high
0.88,0.59,0.008169732877589882,0.005596940455050545,0.006462036478143789,No,No,No,technical,low
0.2,0.77,0.01225459931638482,0.008395410682575816,0.008616048637525053,No,No,No,management,low
0.97,0.74,0.008169732877589882,0.008237750388067351,0.0043080243187625265,No,No,No,sales,low
0.52,0.9,0.00612729965819241,0.005242204792406496,0.006462036478143789,No,No,No,technical,low
0.5,0.7,0.00612729965819241,0.010799730173829923,0.006462036478143789,No,No,No,management,low
0.74,0.72,0.010212166096987352,0.007725354430914836,0.006462036478143789,No,No,No,management,low
0.94,0.73,0.010212166096987352,0.005596940455050545,0.0043080243187625265,Yes,No,No,management,high
0.87,0.84,0.008169732877589882,0.010405579437558758,0.012924072956287579,No,Yes,No,management,low
0.4,0.51,0.004084866438794941,0.005833430896813243,0.006462036478143789,No,Yes,No,sales,low
0.32,0.52,0.008169732877589882,0.007528279062779254,0.0043080243187625265,No,No,No,management,medium
0.9,1.0,0.008169732877589882,0.008158920240813118,0.006462036478143789,No,No,No,sales,medium
0.65,0.93,0.008169732877589882,0.010642069879321458,0.0043080243187625265,No,No,No,sales,medium
0.79,0.82,0.00612729965819241,0.003862677215457418,0.006462036478143789,Yes,No,No,management,low
0.36,0.49,0.004084866438794941,0.005715185675931894,0.006462036478143789,No,Yes,No,technical,medium
0.1,0.83,0.01225459931638482,0.01060265480569434,0.008616048637525053,No,Yes,No,management,low
0.96,0.72,0.00612729965819241,0.006188166559457292,0.006462036478143789,No,No,No,sales,medium
0.77,0.98,0.008169732877589882,0.00938078752325373,0.012924072956287579,No,Yes,No,management,low
0.91,0.99,0.010212166096987352,0.010011428701287593,0.010770060796906317,No,Yes,No,technical,medium
0.61,0.96,0.00612729965819241,0.008434825756202934,0.0043080243187625265,No,No,No,management,medium
0.56,0.93,0.008169732877589882,0.008277165461694467,0.006462036478143789,Yes,No,No,technical,low
0.97,0.66,0.008169732877589882,0.008434825756202934,0.0043080243187625265,Yes,No,No,management,low
0.87,0.52,0.00612729965819241,0.009341372449626613,0.006462036478143789,No,No,No,management,low
0.57,0.92,0.01225459931638482,0.010523824658440109,0.008616048637525053,No,No,No,sales,medium
0.41,0.7,0.004084866438794941,0.005951676117694593,0.006462036478143789,Yes,No,No,sales,low
0.66,0.51,0.008169732877589882,0.010011428701287593,0.0043080243187625265,No,No,No,sales,medium
0.77,0.83,0.010212166096987352,0.008513655903457167,0.008616048637525053,No,No,No,management,medium
0.11,0.85,0.01225459931638482,0.012021597456270535,0.008616048637525053,No,Yes,No,sales,medium
0.66,0.56,0.008169732877589882,0.007291788621016555,0.006462036478143789,No,No,No,sales,medium
0.78,0.98,0.008169732877589882,0.009420202596880846,0.006462036478143789,No,No,No,technical,medium
0.38,0.92,0.010212166096987352,0.00938078752325373,0.0043080243187625265,No,No,No,technical,low
0.1,0.83,0.014297032535782291,0.011903352235389186,0.010770060796906317,No,Yes,No,management,medium
0.89,0.66,0.008169732877589882,0.00993259855403336,0.006462036478143789,No,No,No,technical,medium
0.72,0.58,0.008169732877589882,0.01005084377491471,0.0043080243187625265,No,No,No,technical,high
0.96,0.74,0.010212166096987352,0.009617277965016428,0.0043080243187625265,Yes,No,No,management,low
0.61,0.56,0.004084866438794941,0.004848054056135331,0.0043080243187625265,No,No,No,sales,medium
0.91,0.68,0.00612729965819241,0.008592486050711398,0.006462036478143789,Yes,No,No,sales,medium
0.5,0.59,0.008169732877589882,0.008434825756202934,0.006462036478143789,Yes,No,No,technical,low
0.73,0.86,0.008169732877589882,0.009656693038643546,0.012924072956287579,No,Yes,No,sales,low
0.8,0.63,0.008169732877589882,0.008316580535321584,0.0043080243187625265,No,No,No,technical,medium
0.78,0.89,0.010212166096987352,0.010799730173829923,0.012924072956287579,No,Yes,No,management,medium
0.35,0.59,0.010212166096987352,0.010563239732067225,0.006462036478143789,No,No,No,sales,low
0.8,0.75,0.00612729965819241,0.010563239732067225,0.0043080243187625265,No,Yes,No,sales,medium
0.79,0.84,0.010212166096987352,0.009656693038643546,0.010770060796906317,No,Yes,No,sales,medium
0.81,0.9,0.008169732877589882,0.010642069879321458,0.021540121593812633,No,No,No,sales,medium
0.87,0.56,0.008169732877589882,0.0047692239088810975,0.0043080243187625265,No,No,Yes,technical,medium
0.88,0.59,0.004084866438794941,0.005675770602304777,0.006462036478143789,No,No,No,sales,medium
0.98,0.93,0.010212166096987352,0.008001259946304651,0.0043080243187625265,No,No,No,technical,medium
0.56,0.69,0.00612729965819241,0.0069370529583725055,0.006462036478143789,No,No,No,technical,medium
0.89,0.64,0.010212166096987352,0.007528279062779254,0.006462036478143789,No,No,No,management,low
0.49,0.88,0.008169732877589882,0.009617277965016428,0.006462036478143789,No,No,No,sales,low
0.56,0.75,0.008169732877589882,0.005557525381423428,0.006462036478143789,No,No,No,sales,low
1.0,0.73,0.010212166096987352,0.005596940455050545,0.008616048637525053,No,No,No,management,medium
0.87,0.92,0.008169732877589882,0.010366164363931642,0.006462036478143789,No,No,No,technical,medium
0.68,0.61,0.01225459931638482,0.009301957375999497,0.006462036478143789,No,No,No,sales,medium
0.64,0.66,0.010212166096987352,0.006424657001219991,0.008616048637525053,No,No,No,management,medium
0.73,0.74,0.008169732877589882,0.008434825756202934,0.006462036478143789,No,No,No,sales,high
0.49,0.89,0.008169732877589882,0.007922429799050418,0.017232097275050106,No,No,No,sales,medium
0.76,0.69,0.008169732877589882,0.009972013627660477,0.006462036478143789,No,No,No,management,low
0.66,0.53,0.008169732877589882,0.006385241927592875,0.006462036478143789,No,No,No,sales,low
0.92,0.93,0.010212166096987352,0.009459617670507962,0.010770060796906317,No,Yes,No,sales,low
0.66,0.81,0.010212166096987352,0.005321034939660729,0.0043080243187625265,No,No,No,technical,low
0.8,0.51,0.010212166096987352,0.007725354430914836,0.006462036478143789,No,No,No,management,low
0.32,0.55,0.008169732877589882,0.011154465836473972,0.008616048637525053,No,No,No,technical,low
0.7,0.47,0.004084866438794941,0.0069370529583725055,0.010770060796906317,No,No,No,technical,low
0.94,0.51,0.010212166096987352,0.00938078752325373,0.0043080243187625265,No,No,No,sales,low
0.69,0.65,0.008169732877589882,0.00914429708149103,0.0043080243187625265,Yes,No,No,sales,low
0.52,0.56,0.00612729965819241,0.008868391566101214,0.006462036478143789,No,No,No,sales,medium
0.77,0.59,0.008169732877589882,0.0060305062649488265,0.006462036478143789,No,No,No,sales,medium
0.59,0.5,0.004084866438794941,0.006385241927592875,0.0043080243187625265,No,No,No,technical,high
